databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
51f0a197-e900-490a-8b65-0164aeb225f8	?Ganymede/Mining Platform	https://warstcg.org//img/1/WARS-EN01306.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U306		LOCATION (Site)	0	3		2/2				"As long as you control this location, you generate 1 more energy at each related location where you have a ship or unit."	
d582eb69-8e39-4161-8dce-400ed8f9d6f1	?Ganymede/Occupied Tunnels	https://warstcg.org//img/1/WARS-EN01307.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C307		LOCATION (Site) • Underground	0	0	1 Quay	2/1				Vehicles don’t add their power to a player’s total power during a battle here.	
2cfbf7c7-2551-4b5f-9810-e30cf118be0c	Ganymede/Pilgrims' Camp	https://warstcg.org//img/1/WARS-EN01308.jpg	normal	SITE	Incursion	60	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1S308		LOCATION (Site)	0	0	1 Gongen	1/1				"Unlimited, Encampment (Stack this card beneath target location where you have an energy icon, unit, or ship. This card is no longer a location or site and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
52ae1c06-688a-4e31-a26f-134a09262faa	?Ganymede/Traginium Source	https://warstcg.org//img/1/WARS-EN01309.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C309		LOCATION (Sector) • Moon	0	3		2/1				Each player’s drain here is +1 for each related site he or she controls.	
ff8945d6-903c-4d6e-b1e6-7de6d323a016	?Ganymede/Traginium Well	https://warstcg.org//img/1/WARS-EN01310.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C310		LOCATION (Site)	0	3		2/2				"Each time a player’s unit enters play here, that player’s opponent pays 1 energy."	
2f4d8694-db28-4d86-9e9d-bc8361165c0e	?Ganymede/Underground Bunker	https://warstcg.org//img/1/WARS-EN01311.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C311		LOCATION (Site) • Underground	0	0	1 Gongen	2/1				"As long as you have a unit here, your side of this location gains a [Gongen] support icon."	
760d734c-9ef1-40c6-bb71-bbeb1179cd05	?Ganymede/Unstable Ground	https://warstcg.org//img/1/WARS-EN01312.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C312		LOCATION (Site)	0	3		1/1				"Each drain here is +1. At each player’s end of turn, that player must put one of his or her units here on top of its owner’s used pile."	
420303d2-34ba-4a82-b8b3-036c91354a1c	?Ganymede/Valley	https://warstcg.org//img/1/WARS-EN01313.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C313		LOCATION (Site)	0	3		2/2				"Each time a card is revealed for destiny while using an ability of a weapon here, that card’s destiny is +2."	
17c075b5-49ca-467b-84a0-212a1f8ebc10	?Ganymede/Vantage Point	https://warstcg.org//img/1/WARS-EN01314.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U314		LOCATION (Site)	0	3		2/1				"When this location enters play, you may pay 1 energy. If you do, download a location that has “Ganymede” in its title."	
bace4eb6-a51a-412e-9a7f-c3980e856643	?Gongen/Ice Mine	https://warstcg.org//img/1/WARS-EN01315.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C315		LOCATION (Site)	0	0	1 Gongen	1/1				"Each time a vehicle enters play here or moves to here, put it on top of its owner’s used pile."	
6ff7a055-68f5-4107-a0d4-8d54f6f6fd67	?Gongen/Pilgrims' Haven	https://warstcg.org//img/1/WARS-EN01316.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U316		LOCATION (Sector) • Planet	0	0	1 Gongen	1/1				Each player who has at least two [Gongen] support icons in play generates 1 more energy here.	
216ea401-352e-4b2f-bb9d-35750aa1fb39	?Luna/Military Outpost	https://warstcg.org//img/1/WARS-EN01317.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U317		LOCATION (Sector) • Moon	0	0	1 Earther	1/1				"Each time a player’s capital enters play here, that player may play a fighter here. That fighter costs no energy to play."	
fae4d8ef-f48d-49d1-995d-db7069abc2d5	?Mercury/Untapped Planet	https://warstcg.org//img/1/WARS-EN01318.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1U318		LOCATION (Sector) • Planet	0	3		2/2				"As long as a player has exactly two ships here, that player’s total power here is +4."	
6933f98f-44a1-40fb-9a15-d85ed2962df5	?Pallas/Asteroid Stronghold	https://warstcg.org//img/1/WARS-EN01319.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R319		LOCATION (Sector) • Asteroid	0	0	1 Gongen	2/0				"When this location enters play during your deploy phase, dismiss it unless you have another [Gongen] support icon in play or reveal a Gongen card from your hand."	
d10fa7a9-c09d-4771-95e0-56df8bf3f6ec	?Seyal/Dark Side	https://warstcg.org//img/1/WARS-EN01320.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R320		LOCATION (Sector) • Planet	0	0	1 Shi	2/0				"When this location enters play during your deploy phase, dismiss it unless you have another [Shi] support icon in play or reveal a Shi card from your hand."	
1164a385-44df-47e5-9768-7c92cb6eb5d5	?Seyal/Light Side	https://warstcg.org//img/1/WARS-EN01321.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C321		LOCATION (Sector) • Planet	0	0	1 Shi	2/1				"As long as you have a ship here, your side of this location gains a [Shi] support icon."	
126c6601-0cdb-492f-85e1-0f5405502b36	?Themis/Landing Pad	https://warstcg.org//img/1/WARS-EN01322.jpg	normal	SITE	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C322		LOCATION (Site) • Port	0	0	1 Maverick	2/1				Pay 2 energy ? Move any number of target units you have here to another site. You may use this ability only during your move phase. Your opponent may use this ability during his or her move phase.	
05277bd7-a2c7-4d4a-b683-7d2d1918b7c5	?Themis/Mobile Asteroid	https://warstcg.org//img/1/WARS-EN01323.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1C323		LOCATION (Sector) • Asteroid	0	0	1 Maverick	2/1				"As long as you have a ship here, your side of this location gains a [Maverick] support icon."	
4104d97c-e40e-493b-8e26-0607538c4afb	?Titan/Raving Red's Refuge	https://warstcg.org//img/1/WARS-EN01324.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R324		LOCATION (Sector) • Moon	0	0	1 Maverick	1/0				"Each time target fighter you have at a location would be lost, if there are no fighters here, you may lose 1 energy. If you do, put target here instead."	
6c8e8398-ee7e-4917-aa3a-93524bb9d84c	?Venus/Research Base	https://warstcg.org//img/1/WARS-EN01325.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R325		LOCATION (Sector) • Planet	0	0	1 Earther	2/0				"When this location enters play during your deploy phase, dismiss it unless you have another [Earther] support icon in play or reveal an Earther card from your hand."	
eb592c07-5eef-48d5-acf7-8ce44eabd5bc	?Vesta/Coveted Rock	https://warstcg.org//img/1/WARS-EN01326.jpg	normal	SECTOR	Incursion	4	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1R326		LOCATION (Sector) • Asteroid	0	0	1 Shi	1/1				Each drain here is +1.	
8b9667b1-e588-4b39-9459-7b4b536e65b1	Aftermath	https://warstcg.org//img/2/WARS-EN02001.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U1	Earther	INTERRUPT (Lost)	1	5	2 Earther					Destroy target weapon at a site where you have a character who has tactics of 3 or more.	Howler has always hated fighting the Gongen. It’s easier to kill a Quay or Shi – they don’t have the same blood.
0145c2d3-2af6-4a66-9786-4126d4510d90	?Chindon Relk	https://warstcg.org//img/2/WARS-EN02002.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U2	Earther	CHARACTER • Kizen • CISyn • Unit	2	5	2 Earther		1	2	4	Your battle destiny in a site battle here is +1 for each of your kizen here and at each related site.	"""Relk is one of CISyn’s new recruits. He can’t remember much about his past, but that seems to be common in his current assignment."""
f2f6d458-7a74-481a-bd41-2d371fa85276	CISyn Coordinators	https://warstcg.org//img/2/WARS-EN02003.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C3	Earther	CHARACTER • Kizen • CISyn • Unit	3	5	2 Earther		3	3	4	• Pay 1 energy ? Look at the top card of any reserve.	Rathe’s gurus will follow his lead even in the face of CGC objections voiced by Howler himself.
b4d49fbb-536f-4f45-811e-5d093f50b48c	Dagger Juggernaut	https://warstcg.org//img/2/WARS-EN02004.jpg	normal	VEHICLE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C4	Earther	VEHICLE • FedGrav • Inverter • Unit	3	1	2 Earther		3/6	1/2	5/6	"Size 2, Transport 1. Each time you win a site battle here, you may invert this vehicle. / Size 2, Transport 1"	"Like his Blades in the air, Howler’s Daggers are an elite ground unit that receives only the most critical assignments."
ea4ff0d9-efe3-4336-beef-122ff50ab7c9	•Defensive Grid	https://warstcg.org//img/2/WARS-EN02005.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C5	Earther	INTERRUPT (Lost)	0	6	2 Earther					You may play this interrupt only during a battle at a location where you have more than one support icon. Make your battle destiny in that battle + [D].	"“The floaters know what you’re going to do before you do it. Just keep shooting.” – Commander Dalhart, Venus Station"
ea162f99-be7f-434e-8a61-944296759fe8	Gorget Cannon	https://warstcg.org//img/2/WARS-EN02006.jpg	normal	WEAPON	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C6	Earther	WEAPON (Character) • Ranged	1	2	2 Eather					"As long as this character is at a site, you cause attrition +1 here. 2 • Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D] + the number of units your opponent has here."	"“When they’re busy looking for the whites of your eyes, they’ll never see this coming.”"
9be2beef-d21a-45eb-a235-5574672ba809	Headlong Rush	https://warstcg.org//img/2/WARS-EN02007.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U7	Earther	INTERRUPT (Lost)	1	4	2 Earther					Move your target vehicle at a site to an adjacent site where a battle is taking place.	The Blades fight with everything they have. Even when there’s a NoBot on the other side.
18e8ae2a-84b9-4ce9-bafd-a04623a6da12	Howler's Gambit	https://warstcg.org//img/2/WARS-EN02008.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R8	Earther	INTERRUPT (Lost)	1	4	2 Earther					"You may play this interrupt only during your move phase. At target location where your ships and units have a higher total tactics than your opponent, put each ship and each unit in its owner’s hand."	“We can learn even from our enemies.” – Ovid
f7cb3383-2675-42ae-a001-b3743ae5a7a8	Inca Fighter	https://warstcg.org//img/2/WARS-EN02009.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C9	Earther	SHIP (Capacity 1) • iCom • Fighter	2	3	1 Earther		2	1	5	"When this ship enters play, you may put target unit here that doesn’t have piloting on top of its owner’s used pile."	"Type IVs from Inca squadron routinely patrol areas near the rift, alert for any developments."
5249ab95-43d9-4d63-a5f6-721df43d115b	Informational Advantage	https://warstcg.org//img/2/WARS-EN02010.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R10	Earther	ASSET (Character Infiltrator)	3	2	3 Earther					"Each time your opponent uses a support icon here, he or she loses 1 energy."	Well placed CISyn operatives make it their business to know what other Earther corporations are planning.
90517d88-8ccc-4198-a144-001f9c99d305	?Jylan Rathe	https://warstcg.org//img/2/WARS-EN02011.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R11	Earther	CHARACTER • CISyn • Infiltrator • Unit	1	4	3 Earther		3	2	4	• Damage your kizen here or your other infiltrator here ? Damage target opponent’s unit here. You may only use this ability during a site battle here.	“It’s vital these CGC fools continue to trust us. Our every move must be well timed.”
a77aa0be-a467-4297-97f0-933918964b1a	Kneecapped	https://warstcg.org//img/2/WARS-EN02012.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R12	Earther	ASSET (Unit)	1	5	2 Earther					You may play this asset only beneath target opponent’s unit at a site where you have an infiltrator. This unit may not move. Each of your opponent’s drains here is –1.	"Despite his high rank, Chan Whitmer knows that if you want something done right, you’ve got to do it yourself."
58863e19-4549-49ac-bea9-b7f8c8ff7a4b	Mouthpiece	https://warstcg.org//img/2/WARS-EN02013.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C13	Earther	CHARACTER • XeLabs • Merchant • Unit	3	3	1 Earther		2	2	3	Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has at least one.)	"When things get rough in the Rim, Leif Garzone is relied upon to meet any unanticipated “needs” the Rangers have."
6eb975d3-8ea8-4f69-be52-cffa4db38a22	Optical Delusion	https://warstcg.org//img/2/WARS-EN02014.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U14	Earther	INTERRUPT (Lost)	0	4	2 Earther					You may play this interrupt only during a battle. Play a XeLabs ship or XeLabs unit to the location of that battle at full cost.	Those who suggest that XeLabs is working on a light bending technique often end up disappearing themselves.
9f6f9c43-ee5d-465d-8011-05b836b2dfcb	Patch Job	https://warstcg.org//img/2/WARS-EN02015.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C15	Earther	INTERRUPT (Lost)	0	6	2 Earther					"The next time your target unit would be destroyed this turn, prevent that and, if it is damaged, undamage it."	“Prepare for a visit to a bar in the Outer Rim as you would a battle. Medical training is recommended.” – Ranger Manual
4a32559d-af04-4327-9b82-7b65709c18aa	Piggyback	https://warstcg.org//img/2/WARS-EN02016.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R16	Earther	INTERRUPT (Used)	1	6	1 Earther					You may play this interrupt only if you have a CISyn character at a battleground. Reveal the top card of target reserve. You may put that card on top of its owner’s used pile.	CISyn gurus plot ways to include more than simple sitreps in the streams of combat data they handle for CGC.
4d0872d3-b77e-480b-ba85-99a986730c24	?Pompeii	https://warstcg.org//img/2/WARS-EN02017.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U17	Earther	SHIP (Capacity 4) • iCom • Capital	5	1	2 Earther		4	3	6	Each activated ability used during a battle here costs 3 more energy to use.	Advanced targeting systems on Earther cruisers make them the equal of their larger battleship cousins.
dad93598-d831-4989-824b-28e7cce18ffe	Ranger Watchman	https://warstcg.org//img/2/WARS-EN02018.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U18	Earther	CHARACTER • XeLabs • Warrior • Unit	2	2	2 Earther		3	1	4	"Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has at least one.) Each time the attrition step ends here and your opponent has attrition remaining, this character is power +3 until end of turn."	"When watching Hallard’s back, Vesuvian Ranger Jerlen Krae relies on his quick wits as often as his fast hands."
8ae688f8-d950-4bbe-aecd-379f40578951	Remote Coordinator	https://warstcg.org//img/2/WARS-EN02019.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U19	Earther	CHARACTER • Kizen • CISyn • Unit	3	2	2 Earther		2	3	4	"Each time your opponent’s kizen of tactics X is destroyed here, you may pay X energy. If you do, play that kizen here to use as yours. It costs nothing to play."	"Despite his official assignment, Grem Holden’s real mission is to identify kizen and report their movements to Rathe"
3291fe03-6a8c-4391-9dd3-3a910715db1f	Rev A Shrouds	https://warstcg.org//img/2/WARS-EN02020.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C20	Earther	CHARACTER • XeLabs • Warrior • Unit	4	1	1 Earther		5	2	5	"As long as you have a card stacked on your stockpile asset, this character is tactics +2."	The first several volunteers never reappeared. That might explain the bumps at night.
dbe9f7bc-4c84-46e0-88b7-216c5cea05ef	?Rogan Hallard	https://warstcg.org//img/2/WARS-EN02021.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R21	Earther	CHARACTER • XeLabs • Warrior • Inverter • Unit	5	3	3 Earther		3/2	4/4	5/4	Piloting 2 • Invert this character ? Undamage your target character in a battle here./ Piloting 2	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That’s why the Rangers provide him with seasoned veterans."
3cb005ed-1833-4f92-92e7-8265f510ea7e	?Shadowsurfer	https://warstcg.org//img/2/WARS-EN02022.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R22	Earther	SHIP (Capacity 3) • XeLabs • Capital	4	1	3 Earther		3	2	5	"Captain - Rogan Hallard (As long as Rogan Hallard is aboard this ship, this ship and each unit aboard it is immune to attrition.) This ship can’t be targeted by your opponent."	The Shadowsurfer’s enhancements aren’t available on Yacht Works standard options lists. Its countermeasures package is strictly XeLabs military-grade.
7d2f49e9-bd09-46a8-99b8-cc588f756489	?Sheria Coreg	https://warstcg.org//img/2/WARS-EN02023.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R23	Earther	CHARACTER • Kizen • CGC • Warrior • Unit	2	4	2 Earther		2	2	4	"When this character enters play, you may look at the top card of any reserve. If you do, you may put that card beneath its owner’s reserve. • Pay 1 energy ? Put the top card of any reserve beneath that reserve."	“Today we stopped reading the books. Tomorrow we start writing them. The stars are our destiny. Now’s the time to earn what’s truly ours.”
6888d50d-e157-4460-8cdd-d28596a2240f	Terms of the Deal	https://warstcg.org//img/2/WARS-EN02024.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R24	Earther	ASSET	0	3	2 Earther					"You may play this asset any time you could play an interrupt. When you play this asset during a battle that you are losing, reduce your casualties in that battle by 8. Each time your opponent performs an activation action, he or she may activate 2 more energy."	"Once you close a deal with the Mavs, it’s good business to get the hell out."
f7623d33-bc71-4f85-9289-349e6feb1c7e	?Traginium Surplus	https://warstcg.org//img/2/WARS-EN02025.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U25	Earther	ASSET • Stockpile	0	6	2 Earther					"• Pay 1 energy ? If there is no card stacked here, your opponent loses 1 energy and stacks that card face down on this asset."	“Somehow they think whatever we have here is hot.”
c9a6dcd5-b7cd-4228-97bb-907a282a74ef	Watch Your Back	https://warstcg.org//img/2/WARS-EN02026.jpg	normal	ORDER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U26	Earther	ORDER (Used)	0	3	2 Earther					Play a kizen. It costs 1 less energy to play for each other kizen you have in play.	The gurus under Rathe’s command are trained to sense the presence of fellow kizen.
ddda2bd3-67e1-46d5-b21d-bd7fd07b6699	?XeLabs Type IV	https://warstcg.org//img/2/WARS-EN02027.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R27	Earther	SHIP (Capacity 1) • XeLabs • Fighter	2	3	3 Earther		2	1	5	• Lose 3 energy ? Put target ship here in its owner’s hand. You may use this ability only during your move phase. You can’t use this ability the turn this ship comes into play.	She’s got the scanners and sampling equipment as well as enough firepower for a standup fight.
6cd0549a-24ab-4016-a476-14b0352856f6	XeRacer	https://warstcg.org//img/2/WARS-EN02028.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C28	Earther	SHIP (Capacity 2) • XeLabs • Fighter	3	3	1 Earther		3	2	4	"You may play this ship at full cost to a sector where a battle is taking place any time you could play an interrupt. If you do, lose 1 energy."	“Make sure some of the Racers are on station in the Belt. We might need them to throw some light.” – Rogan Hallard
18315a30-20eb-4998-8149-d25744ebcd0c	Z-Level Gurus	https://warstcg.org//img/2/WARS-EN02029.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R29	Earther	INTERRUPT (Lost)	0	6	3 Earther					"As an additional cost to play this interrupt, pay X energy. You cause attrition +X at target location where a battle is taking place."	The strategic coordinators assigned to help Howler’s troops rely on special abilities for what technology cannot provide.
8a760b9e-a6fb-49ec-a1f7-d4f7022fbce8	?Cheng Lin	https://warstcg.org//img/2/WARS-EN02030.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R30	Gongen	CHARACTER • Ikazuchi • Tech • Warrior • Unit	3	1	2 Gongen		3	3	4	"Each time one of your vehicles here is destroyed, you may put that vehicle on top of its owner’s used pile. You may use this ability only once each turn."	"“The manual says, ‘If you cannot repair the vehicle as well as you drive it, then you are a failure to your master,’ but have you ever seen a Gunso try to change a coupling?”"
5c557b76-9fc4-43fd-85ec-c537f3bdc17a	Combat Support T.S.V.	https://warstcg.org//img/2/WARS-EN02031.jpg	normal	VEHICLE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U31	Gongen	VEHICLE • Ikazuchi • Unit	3	4	2 Gongen		2	1	3	"Size 3, Transport 4 When this vehicle enters play at a site where you have a bot or another vehicle, you may retrieve a card."	Ikazuchi commanders relied on these vehicles to provide fire support for the attack on the Ganymede Earther base.
428a1140-e095-4f98-a460-059a3bfeb47a	Dance of Steel	https://warstcg.org//img/2/WARS-EN02032.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R32	Gongen	ASSET	2	4	2 Gongen					"Each time you reveal a card for battle destiny, you may retrieve a card for each of your opponent’s damaged units in that battle."	"A skilled swordsman can use a weapon’s reach, weight, and edge to defeat even the most hardened foe."
f00571f3-f7ae-42cc-922c-8acae00c7c72	Defensive Fire	https://warstcg.org//img/2/WARS-EN02033.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U33	Gongen	INTERRUPT (Lost)	0	5	1 Gongen					Each Ikazuchi unit is defense +4 until end of turn.	Overlapping fields of fire make approach difficult.
04cca0c8-3c11-4b5a-a26b-5ea33e85fce7	Gishi Combat Tech	https://warstcg.org//img/2/WARS-EN02034.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U34	Gongen	CHARACTER • Deigan • Tech • Unit	2	1	1 Gongen		1	2	2	Damage this character ? Put your target bot here or your target vehicle here in its owner’s hand. You may use this ability only during a battle here.	Fusion generators require skilled engineers like Yoro Tosunta to keep them in tune.
41b37766-0e20-4989-bd78-0171458780dc	Gunso Squad Leader	https://warstcg.org//img/2/WARS-EN02035.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C35	Gongen	CHARACTER • Deigan • Warrior • Unit	3	3	1 Gongen		3	2	3	• Pay 4 energy ? Your target character at this site can’t be damaged until end of turn.	Hisumi Taro is one of many Deigan sergeants respected throughout the Gongen armies.
4152e095-dbd8-4c24-85c7-29bf8f9591ff	Hailstorm Blaster	https://warstcg.org//img/2/WARS-EN02036.jpg	normal	WEAPON	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R36	Gongen	WEAPON (NoBot) • Ranged	1	6	3 Gongen					"This NoBot is defense +4. •• Pay 2 energy ? Choose target unit your opponent has in a site battle here. Reveal the top two cards of your reserve, choose one and note its destiny, and put them on top of your used pile in any order. Damage target if its defense < that destiny."	“The Shi taught the Quay to hate water. The NoBot kouhyou weapon taught them to fear it.”
84eeb046-17be-47fc-939d-7f6f91803066	?Hannya	https://warstcg.org//img/2/WARS-EN02037.jpg	normal	NOBOT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R37	Gongen	NOBOT• Deigan • Inverter • Bot • Unit	5	4	3 Gongen		4/10	3/2	10/5	"Lose 3 energy ? Invert this NoBot/ When you invert this NoBot in a site battle here, you cause attrition + [D] here."	Serpent demon Hannya and noble lady Deigan are two sides of the same personality in No theatre.
05980814-23b2-478c-a378-13417663b2a4	Ikazuchi Follower	https://warstcg.org//img/2/WARS-EN02038.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C38	Gongen	CHARACTER • Ikazuchi • Warrior • Unit	3	3	2 Gongen		2	2	3	"As long as this character is damaged, it is power +2"	“In your might and glory I place my hand. Guide my weapon in your service.” – Kazui Oko
75cc6d5f-9078-4c4b-8a04-5bb352f4ce57	Ikazuchi Technician	https://warstcg.org//img/2/WARS-EN02039.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C39	Gongen	CHARACTER • Ikazuchi • Tech • Unit	3	3	2 Gongen		1	2	3	"When this character is destroyed during a site battle, you may put it on top of its owner’s used pile."	Combat-grade techs like Yasa Tamaro are able to repair vehicles in dangerous conditions.
e05ed66d-1222-4259-a573-40e73ff68c23	Indomitable Will	https://warstcg.org//img/2/WARS-EN02040.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C40	Gongen	ASSET (Kizen)	0	6	1 Gongen					"You can’t play more than one copy of this asset beneath the same kizen. As long as this kizen is at a site, each time you drain here and you have no other units here, you may retrieve a card."	"“The strength of a pure spirit can empower the body to fight on after death.” – Higen Shijin, The Great Journey"
f530c942-3618-452d-90e5-9b07d9fce5dd	Jikoku Interceptor	https://warstcg.org//img/2/WARS-EN02041.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C41	Gongen	SHIP (Capacity 0) • Tenno • Fighter	2	5	2 Gongen		1	3	2	This ship is defense +1 for each of your other ships here.	Enhanced AI onboard these ships allows them to perform an elaborate defensive stratagem.
d0e7c11f-72bf-4ee4-868a-2c3ba4b82645	?Kayu Gekkane	https://warstcg.org//img/2/WARS-EN02042.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U42	Gongen	CHARACTER • Deigan • Warrior • Unit	3	3	1 Gongen		3	2	5	"As long as this character is at a site and your opponent has fewer than three units here, he or she can’t reveal a card for battle destiny in a battle here."	Gekkane realized that only decisive action could protect the Ganymede base against the rampaging Quay.
266e4a6b-f2a7-4414-bb85-022331f291de	Komoku Interceptor	https://warstcg.org//img/2/WARS-EN02043.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U43	Gongen	SHIP (Capacity 0) • Tenno • Fighter	4	3	2 Gongen		1	3	2	Each of your other ships here that has “Komoku” in its title is immune to attrition.	"Since the War of Independence, a new fighter design has been produced"
